"REF_DATE","GEO","DGUID","Primary heating system and type of energy","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2013","Ottawa-Gatineau, Ontario/Quebec","2011S0503505","Oil boiler with hot water or steam radiators","Percent","239","units ","0","v95638153","22.23","","F","","","0"
"2013","Ottawa-Gatineau, Ontario/Quebec","2011S0503505","Wood boiler with hot water or steam radiators","Percent","239","units ","0","v95638154","22.24","","F","","","0"
"2013","Ottawa-Gatineau, Ontario/Quebec","2011S0503505","Wood (excluding wood pellets) boiler with hot water or steam radiators","Percent","239","units ","0","v95638155","22.25","","F","","","0"
"2013","Ottawa-Gatineau, Ontario/Quebec","2011S0503505","Wood pellets boiler with hot water or steam radiators","Percent","239","units ","0","v95638156","22.26","","F","","","0"
"2013","Ottawa-Gatineau, Ontario/Quebec","2011S0503505","Propane boiler with hot water or steam radiators","Percent","239","units ","0","v95638157","22.27","","F","","","0"
"2013","Ottawa-Gatineau, Ontario/Quebec","2011S0503505","Other fuel boiler with hot water or steam radiators","Percent","239","units ","0","v95638158","22.28","","F","","","0"
"2013","Ottawa-Gatineau, Ontario/Quebec","2011S0503505","Electric radiant heating","Percent","239","units ","0","v95638159","22.29","","F","","","0"
"2013","Ottawa-Gatineau, Ontario/Quebec","2011S0503505","Heat pump","Percent","239","units ","0","v95638160","22.30","","F","","","0"
"2013","Ottawa-Gatineau, Ontario/Quebec","2011S0503505","Other type of heating system","Percent","239","units ","0","v95638161","22.31","","F","","","0"
"2013","Ottawa-Gatineau, Ontario/Quebec","2011S0503505","Other electric heating system","Percent","239","units ","0","v95638162","22.32","","F","","","0"
"2013","Ottawa-Gatineau, Ontario/Quebec","2011S0503505","Other natural gas heating system","Percent","239","units ","0","v95638163","22.33","","F","","","0"
"2013","Ottawa-Gatineau, Ontario/Quebec","2011S0503505","Other oil heating system","Percent","239","units ","0","v95638164","22.34","","F","","","0"
"2013","Ottawa-Gatineau, Ontario/Quebec","2011S0503505","Other wood heating system","Percent","239","units ","0","v95638165","22.35","","F","","","0"
"2013","Ottawa-Gatineau, Ontario/Quebec","2011S0503505","Other wood (excluding wood pellets) heating system","Percent","239","units ","0","v95638166","22.36","","F","","","0"
"2013","Ottawa-Gatineau, Ontario/Quebec","2011S0503505","Other wood pellets heating system","Percent","239","units ","0","v95638167","22.37","","F","","","0"
"2013","Ottawa-Gatineau, Ontario/Quebec","2011S0503505","Other propane heating system","Percent","239","units ","0","v95638168","22.38","","F","","","0"
"2013","Ottawa-Gatineau, Ontario/Quebec","2011S0503505","Other fuel heating system","Percent","239","units ","0","v95638169","22.39","","F","","","0"
"2013","Ottawa-Gatineau (Quebec part)","2011S050524505","All primary heating systems","Percent","239","units ","0","v107791401","23.40","95","","","","0"
"2013","Ottawa-Gatineau (Quebec part)","2011S050524505","Electricity","Percent","239","units ","0","v107791402","23.41","62","","","","0"
"2013","Ottawa-Gatineau (Quebec part)","2011S050524505","Natural gas","Percent","239","units ","0","v107791403","23.42","28","E","","","0"
"2013","Ottawa-Gatineau (Quebec part)","2011S050524505","Oil","Percent","239","units ","0","v107791404","23.43","","F","","","0"
"2013","Ottawa-Gatineau (Quebec part)","2011S050524505","Wood or wood pellets","Percent","239","units ","0","v107791405","23.44","","F","","","0"
"2013","Ottawa-Gatineau (Quebec part)","2011S050524505","Wood (excluding wood pellets)","Percent","239","units ","0","v107791406","23.45","","F","","","0"
"2013","Ottawa-Gatineau (Quebec part)","2011S050524505","Wood pellets","Percent","239","units ","0","v107791407","23.46","","F","","","0"
"2013","Ottawa-Gatineau (Quebec part)","2011S050524505","Propane","Percent","239","units ","0","v107791408","23.47","","F","","","0"
"2013","Ottawa-Gatineau (Quebec part)","2011S050524505","Other fuel","Percent","239","units ","0","v107791409","23.48","","F","","","0"
"2013","Ottawa-Gatineau (Quebec part)","2011S050524505","Forced air furnace","Percent","239","units ","0","v95638170","23.1","37","","","","0"
"2013","Ottawa-Gatineau (Quebec part)","2011S050524505","Electric forced air furnace","Percent","239","units ","0","v95638171","23.2","","F","","","0"
"2013","Ottawa-Gatineau (Quebec part)","2011S050524505","Natural gas forced air furnace","Percent","239","units ","0","v95638172","23.3","70","","","","0"
"2013","Ottawa-Gatineau (Quebec part)","2011S050524505","Oil forced air furnace","Percent","239","units ","0","v95638173","23.4","","F","","","0"
"2013","Ottawa-Gatineau (Quebec part)","2011S050524505","Wood or wood pellets forced air furnace","Percent","239","units ","0","v95638174","23.5","","F","","","0"
"2013","Ottawa-Gatineau (Quebec part)","2011S050524505","Wood (excluding wood pellets) forced air furnace","Percent","239","units ","0","v95638175","23.6","","F","","","0"
"2013","Ottawa-Gatineau (Quebec part)","2011S050524505","Wood pellets forced air furnace","Percent","239","units ","0","v95638176","23.7","","F","","","0"
"2013","Ottawa-Gatineau (Quebec part)","2011S050524505","Propane forced air furnace","Percent","239","units ","0","v95638177","23.8","","F","","","0"
"2013","Ottawa-Gatineau (Quebec part)","2011S050524505","Other fuel forced air furnace","Percent","239","units ","0","v95638178","23.9","","F","","","0"
"2013","Ottawa-Gatineau (Quebec part)","2011S050524505","Electric baseboard heaters","Percent","239","units ","0","v95638179","23.10","51","","","","0"
"2013","Ottawa-Gatineau (Quebec part)","2011S050524505","Heating stove","Percent","239","units ","0","v95638180","23.11","","F","","","0"
"2013","Ottawa-Gatineau (Quebec part)","2011S050524505","Electric heating stove","Percent","239","units ","0","v95638181","23.12","","F","","","0"
"2013","Ottawa-Gatineau (Quebec part)","2011S050524505","Natural gas heating stove","Percent","239","units ","0","v95638182","23.13","","F","","","0"
"2013","Ottawa-Gatineau (Quebec part)","2011S050524505","Oil heating stove","Percent","239","units ","0","v95638183","23.14","","F","","","0"
"2013","Ottawa-Gatineau (Quebec part)","2011S050524505","Wood heating stove","Percent","239","units ","0","v95638184","23.15","","F","","","0"
"2013","Ottawa-Gatineau (Quebec part)","2011S050524505","Wood (excluding wood pellets) heating stove","Percent","239","units ","0","v95638185","23.16","","F","","","0"
"2013","Ottawa-Gatineau (Quebec part)","2011S050524505","Wood pellets heating stove","Percent","239","units ","0","v95638186","23.17","","F","","","0"
"2013","Ottawa-Gatineau (Quebec part)","2011S050524505","Propane heating stove","Percent","239","units ","0","v95638187","23.18","","F","","","0"
"2013","Ottawa-Gatineau (Quebec part)","2011S050524505","Other fuel heating stove","Percent","239","units ","0","v95638188","23.19","","F","","","0"
"2013","Ottawa-Gatineau (Quebec part)","2011S050524505","Boiler with hot water or steam radiators","Percent","239","units ","0","v95638189","23.20","","F","","","0"
"2013","Ottawa-Gatineau (Quebec part)","2011S050524505","Electric boiler with hot water or steam radiators","Percent","239","units ","0","v95638190","23.21","","F","","","0"
"2013","Ottawa-Gatineau (Quebec part)","2011S050524505","Natural gas boiler with hot water or steam radiators","Percent","239","units ","0","v95638191","23.22","","F","","","0"
"2013","Ottawa-Gatineau (Quebec part)","2011S050524505","Oil boiler with hot water or steam radiators","Percent","239","units ","0","v95638192","23.23","","F","","","0"
"2013","Ottawa-Gatineau (Quebec part)","2011S050524505","Wood boiler with hot water or steam radiators","Percent","239","units ","0","v95638193","23.24","","F","","","0"
"2013","Ottawa-Gatineau (Quebec part)","2011S050524505","Wood (excluding wood pellets) boiler with hot water or steam radiators","Percent","239","units ","0","v95638194","23.25","","F","","","0"
"2013","Ottawa-Gatineau (Quebec part)","2011S050524505","Wood pellets boiler with hot water or steam radiators","Percent","239","units ","0","v95638195","23.26","","F","","","0"
"2013","Ottawa-Gatineau (Quebec part)","2011S050524505","Propane boiler with hot water or steam radiators","Percent","239","units ","0","v95638196","23.27","","F","","","0"
"2013","Ottawa-Gatineau (Quebec part)","2011S050524505","Other fuel boiler with hot water or steam radiators","Percent","239","units ","0","v95638197","23.28","","F","","","0"
"2013","Ottawa-Gatineau (Quebec part)","2011S050524505","Electric radiant heating","Percent","239","units ","0","v95638198","23.29","","F","","","0"
"2013","Ottawa-Gatineau (Quebec part)","2011S050524505","Heat pump","Percent","239","units ","0","v95638199","23.30","","F","","","0"
"2013","Ottawa-Gatineau (Quebec part)","2011S050524505","Other type of heating system","Percent","239","units ","0","v95638200","23.31","","F","","","0"
"2013","Ottawa-Gatineau (Quebec part)","2011S050524505","Other electric heating system","Percent","239","units ","0","v95638201","23.32","","F","","","0"
"2013","Ottawa-Gatineau (Quebec part)","2011S050524505","Other natural gas heating system","Percent","239","units ","0","v95638202","23.33","","F","","","0"
"2013","Ottawa-Gatineau (Quebec part)","2011S050524505","Other oil heating system","Percent","239","units ","0","v95638203","23.34","","F","","","0"
"2013","Ottawa-Gatineau (Quebec part)","2011S050524505","Other wood heating system","Percent","239","units ","0","v95638204","23.35","","F","","","0"
"2013","Ottawa-Gatineau (Quebec part)","2011S050524505","Other wood (excluding wood pellets) heating system","Percent","239","units ","0","v95638205","23.36","","F","","","0"
"2013","Ottawa-Gatineau (Quebec part)","2011S050524505","Other wood pellets heating system","Percent","239","units ","0","v95638206","23.37","","F","","","0"
"2013","Ottawa-Gatineau (Quebec part)","2011S050524505","Other propane heating system","Percent","239","units ","0","v95638207","23.38","","F","","","0"
"2013","Ottawa-Gatineau (Quebec part)","2011S050524505","Other fuel heating system","Percent","239","units ","0","v95638208","23.39","","F","","","0"
"2013","Ottawa-Gatineau (Ontario part)","2011S050535505","All primary heating systems","Percent","239","units ","0","v107791410","24.40","97","","","","0"
"2013","Ottawa-Gatineau (Ontario part)","2011S050535505","Electricity","Percent","239","units ","0","v107791411","24.41","20","E","","","0"
"2013","Ottawa-Gatineau (Ontario part)","2011S050535505","Natural gas","Percent","239","units ","0","v107791412","24.42","65","","","","0"
"2013","Ottawa-Gatineau (Ontario part)","2011S050535505","Oil","Percent","239","units ","0","v107791413","24.43","","F","","","0"
"2013","Ottawa-Gatineau (Ontario part)","2011S050535505","Wood or wood pellets","Percent","239","units ","0","v107791414","24.44","","F","","","0"
"2013","Ottawa-Gatineau (Ontario part)","2011S050535505","Wood (excluding wood pellets)","Percent","239","units ","0","v107791415","24.45","","F","","","0"
"2013","Ottawa-Gatineau (Ontario part)","2011S050535505","Wood pellets","Percent","239","units ","0","v107791416","24.46","","F","","","0"
"2013","Ottawa-Gatineau (Ontario part)","2011S050535505","Propane","Percent","239","units ","0","v107791417","24.47","","F","","","0"
"2013","Ottawa-Gatineau (Ontario part)","2011S050535505","Other fuel","Percent","239","units ","0","v107791418","24.48","","F","","","0"
"2013","Ottawa-Gatineau (Ontario part)","2011S050535505","Forced air furnace","Percent","239","units ","0","v95638209","24.1","72","","","","0"
"2013","Ottawa-Gatineau (Ontario part)","2011S050535505","Electric forced air furnace","Percent","239","units ","0","v95638210","24.2","","F","","","0"
"2013","Ottawa-Gatineau (Ontario part)","2011S050535505","Natural gas forced air furnace","Percent","239","units ","0","v95638211","24.3","83","","","","0"
"2013","Ottawa-Gatineau (Ontario part)","2011S050535505","Oil forced air furnace","Percent","239","units ","0","v95638212","24.4","","F","","","0"
"2013","Ottawa-Gatineau (Ontario part)","2011S050535505","Wood or wood pellets forced air furnace","Percent","239","units ","0","v95638213","24.5","","F","","","0"
"2013","Ottawa-Gatineau (Ontario part)","2011S050535505","Wood (excluding wood pellets) forced air furnace","Percent","239","units ","0","v95638214","24.6","","F","","","0"
"2013","Ottawa-Gatineau (Ontario part)","2011S050535505","Wood pellets forced air furnace","Percent","239","units ","0","v95638215","24.7","","F","","","0"
"2013","Ottawa-Gatineau (Ontario part)","2011S050535505","Propane forced air furnace","Percent","239","units ","0","v95638216","24.8","","F","","","0"
"2013","Ottawa-Gatineau (Ontario part)","2011S050535505","Other fuel forced air furnace","Percent","239","units ","0","v95638217","24.9","","F","","","0"
"2013","Ottawa-Gatineau (Ontario part)","2011S050535505","Electric baseboard heaters","Percent","239","units ","0","v95638218","24.10","14","E","","","0"
"2013","Ottawa-Gatineau (Ontario part)","2011S050535505","Heating stove","Percent","239","units ","0","v95638219","24.11","","F","","","0"
"2013","Ottawa-Gatineau (Ontario part)","2011S050535505","Electric heating stove","Percent","239","units ","0","v95638220","24.12","","F","","","0"
"2013","Ottawa-Gatineau (Ontario part)","2011S050535505","Natural gas heating stove","Percent","239","units ","0","v95638221","24.13","","F","","","0"
"2013","Ottawa-Gatineau (Ontario part)","2011S050535505","Oil heating stove","Percent","239","units ","0","v95638222","24.14","","F","","","0"
"2013","Ottawa-Gatineau (Ontario part)","2011S050535505","Wood heating stove","Percent","239","units ","0","v95638223","24.15","","F","","","0"
